Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_AD_ID
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11609,3,,ohuska
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11610,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11611,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11612,5,,gengel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11614,5,,jbonar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11615,3,,mbarrigar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11616,3,,gengel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11619,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11621,5,,jkissel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11624,5,,gengel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11624,4,,gengel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11625,5,,kchiu
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11626,3,,ohuska
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11632,4,,jbonar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11633,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11634,5,,ttuff
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11635,5,,jbonar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11636,5,,jbonar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11639,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11640,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11641,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11645,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11646,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11647,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11648,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11653,5,,nmoser
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11654,5,,showitt
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11658,5,,gengel
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11659,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11667,5,,showitt
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11668,2,,kolesen
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11669,1,,kolesen
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11670,4,,ptavares
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11671,3,,isteiman
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11672,4,,isteiman
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11673,1,,isteiman
Cleveland Set 5 - 2016-2017,10573,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Adjusted his/her teaching to my level of training or professional interests.</span></span>",11674,3,,isteiman
